brand,form_factor,screen_in,ram_gb,weight_kg,ssd_gb,hdd_gb,storage_total_gb,has_ssd,res_w,res_h,ppi,is_touch,is_ips,is_retina,cpu_brand,cpu_tier,cpu_ghz,gpu_brand,os_group,price_inr,price_usd
MSI,Gaming,14.0,16.0,1.6,256.0,1000.0,1256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,100752.48,1213.89
MSI,Gaming,15.6,8.0,2.2,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,58021.92,699.06
Lenovo,Gaming,15.6,4.0,2.4,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,53226.72,641.29
Acer,Gaming,17.3,16.0,4.2,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,122490.72,1475.79
Dell,Gaming,15.6,8.0,2.62,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,52480.8,632.3
Asus,Gaming,15.6,8.0,2.24,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,71341.92,859.54
Vero,Notebook,14.0,4.0,1.22,0.0,0.0,32.0,0,1920,1080,157.3505121487356,0,0,0,Intel,Celeron,1.1,Intel,Windows,10810.512,130.25
Lenovo,2 in 1 Convertible,13.3,8.0,1.37,512.0,0.0,512.0,1,1920,1080,165.6321180513006,1,1,0,Intel,Core i7,2.7,Intel,Windows,104961.6,1264.6
Lenovo,2 in 1 Convertible,15.6,8.0,2.08,256.0,0.0,256.0,1,1920,1080,141.21199808219862,1,0,0,Intel,Core i5,2.5,AMD,Windows,51095.52,615.61
Apple,Ultrabook,12.0,8.0,0.92,0.0,0.0,512.0,0,2304,1440,226.41554716935852,0,1,1,Intel,Other,1.2,Intel,macOS,62071.2,747.85
Lenovo,2 in 1 Convertible,14.0,8.0,1.42,256.0,0.0,256.0,1,2560,1440,209.8006828649808,1,1,0,Intel,Core i5,2.5,Intel,Windows,124142.4,1495.69
Asus,Notebook,14.0,4.0,1.63,0.0,0.0,32.0,0,1366,768,111.93520355955211,0,0,0,Intel,Celeron,1.1,Intel,Windows,15930.72,191.94
Dell,Notebook,15.6,8.0,1.95,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,43156.8,519.96
Lenovo,2 in 1 Convertible,13.9,8.0,1.38,256.0,0.0,256.0,1,1920,1080,158.48253022174808,1,1,0,Intel,Core i7,2.7,Intel,Windows,71874.72,865.96
Dell,Notebook,15.6,8.0,2.0,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.0,AMD,Windows,39373.92,474.38
HP,Workstation,15.6,8.0,3.14,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,110017.872,1325.52
Asus,Notebook,15.6,8.0,2.37,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,58554.72,705.48
Dell,Ultrabook,13.3,8.0,1.29,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.5,Intel,Windows,79866.72,962.25
Dell,Notebook,15.6,8.0,2.06,256.0,0.0,256.0,1,3840,2160,282.42399616439724,1,0,0,Intel,Core i5,2.5,Nvidia,Windows,93186.72,1122.73
Dell,Netbook,11.6,4.0,1.63,128.0,0.0,128.0,1,1366,768,135.0942111925629,0,0,0,Intel,Pentium,1.1,Intel,Windows,39640.32,477.59
HP,Netbook,12.5,8.0,1.26,256.0,0.0,256.0,1,1366,768,125.36742798669837,0,0,0,Intel,Core i5,2.6,Intel,Windows,74005.92,891.64
Toshiba,Notebook,15.6,4.0,2.1,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,41558.4,500.7
HP,Notebook,15.6,8.0,2.04,0.0,2000.0,2000.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,2.5,AMD,Windows,33513.119999999995,403.77
Dell,Gaming,15.6,16.0,2.62,512.0,0.0,512.0,1,3840,2160,282.42399616439724,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,89457.12,1077.8
Lenovo,Notebook,15.6,4.0,2.4,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,32447.52,390.93
HP,Gaming,17.3,12.0,3.74,0.0,1000.0,1000.0,0,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,AMD,Windows,93186.72,1122.73
MSI,Gaming,17.3,16.0,2.9,512.0,1000.0,1512.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,128671.2,1550.26
Samsung,Ultrabook,13.3,8.0,0.81,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.5,Intel,Windows,79866.72,962.25
Dell,Notebook,15.6,8.0,1.98,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,51202.079999999994,616.89
Dell,Notebook,15.6,8.0,2.18,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,AMD,Windows,42081.076799999995,507.0
Lenovo,Ultrabook,14.0,8.0,1.32,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.7,Intel,Windows,99047.52,1193.34
Razer,Ultrabook,12.5,16.0,1.29,512.0,0.0,512.0,1,3840,2160,352.4651472131677,1,1,0,Intel,Core i7,2.5,Intel,Windows,95850.72,1154.83
HP,Netbook,11.6,4.0,1.23,0.0,0.0,16.0,0,1366,768,135.0942111925629,0,0,0,Intel,Celeron,1.6,Intel,Linux/Other,20512.8,247.14
Dell,Gaming,17.3,16.0,4.36,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,133467.4656,1608.04
Dell,Notebook,14.0,4.0,1.76,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.3,Intel,Windows,40226.4,484.66
Lenovo,Notebook,15.6,4.0,2.1,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,Windows,26101.872,314.48
Toshiba,Ultrabook,14.0,4.0,1.25,128.0,0.0,128.0,1,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.5,Intel,Windows,58075.2,699.7
Lenovo,Ultrabook,14.0,8.0,1.13,512.0,0.0,512.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i7,2.7,Intel,Windows,133146.72,1604.18
MSI,Gaming,15.6,8.0,2.4,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,63882.72,769.67
Lenovo,Ultrabook,14.0,8.0,1.13,0.0,0.0,256.0,0,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.5,Intel,Windows,99900.0,1203.61
Toshiba,Notebook,14.0,4.0,1.75,128.0,0.0,128.0,1,1366,768,111.93520355955211,0,0,0,Intel,Pentium,2.1,Intel,Windows,26586.72,320.32
Asus,2 in 1 Convertible,13.3,8.0,1.1,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.5,Intel,Windows,72354.23999999999,871.74
Dell,Notebook,14.0,4.0,1.76,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i3,2.0,Intel,Windows,31168.8,375.53
Acer,Netbook,11.6,4.0,1.35,0.0,0.0,32.0,0,1366,768,135.0942111925629,0,1,0,Intel,Celeron,1.6,Intel,Linux/Other,18914.4,227.88
Acer,Notebook,14.0,8.0,1.5,128.0,0.0,128.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i3,2.4,Intel,Windows,32980.32,397.35
Razer,Gaming,17.3,32.0,3.49,512.0,0.0,512.0,1,3840,2160,254.67134914246222,1,0,0,Intel,Core i7,2.9,Nvidia,Windows,292986.72,3529.96
Lenovo,Ultrabook,14.0,16.0,1.1,512.0,0.0,512.0,1,2560,1440,209.8006828649808,0,1,0,Intel,Core i7,2.6,Intel,Windows,111834.72,1347.41
Asus,Notebook,15.6,4.0,2.1,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Linux/Other,27652.32,333.16
Lenovo,Notebook,14.0,8.0,1.7,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,63190.079999999994,761.33
Lenovo,Notebook,14.0,8.0,1.32,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.6,Intel,Windows,87912.0,1059.18
Dell,Gaming,15.6,16.0,3.21,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,147832.28639999998,1781.11
Asus,Gaming,17.3,16.0,2.9,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,128884.32,1552.82
Toshiba,Notebook,15.6,4.0,2.0,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.4,Intel,Windows,35644.32,429.45
Lenovo,Notebook,14.0,4.0,1.5,0.0,0.0,16.0,0,1366,768,111.93520355955211,0,0,0,Intel,Celeron,1.6,Intel,Linux/Other,17316.0,208.63
Asus,Notebook,15.6,8.0,2.3,0.0,128.0,128.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,31435.199999999997,378.74
Asus,Gaming,17.3,16.0,2.73,512.0,1000.0,1512.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,95850.72,1154.83
Dell,Gaming,17.3,32.0,4.42,512.0,1000.0,1512.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,163723.57919999998,1972.57
HP,Notebook,17.3,8.0,2.63,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,48484.8,584.15
Dell,Notebook,15.6,8.0,2.18,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,38041.3872,458.33
HP,Ultrabook,14.0,8.0,1.54,512.0,0.0,512.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.5,Intel,Windows,99633.6,1200.4
Dell,Notebook,15.6,4.0,2.18,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,AMD,Windows,39373.92,474.38
HP,2 in 1 Convertible,11.6,4.0,1.4,0.0,0.0,32.0,0,1366,768,135.0942111925629,1,0,0,Intel,Celeron,1.1,Intel,Linux/Other,32767.199999999997,394.79
Asus,Ultrabook,13.3,8.0,1.45,512.0,0.0,512.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i5,2.3,Nvidia,Windows,54665.28,658.62
HP,2 in 1 Convertible,13.3,8.0,1.28,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.5,Intel,Windows,121318.56,1461.67
HP,Ultrabook,14.0,8.0,1.54,512.0,0.0,512.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.5,Intel,Windows,78215.04,942.35
HP,Notebook,15.6,4.0,1.86,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Celeron,1.6,Intel,No OS,15930.72,191.94
Asus,Gaming,15.6,16.0,2.1,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,101178.72,1219.02
Dell,Notebook,17.3,8.0,2.83,0.0,1000.0,1000.0,0,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.7,AMD,Linux/Other,46087.2,555.27
Lenovo,Ultrabook,14.0,8.0,1.96,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,101391.84,1221.59
Asus,Notebook,15.6,8.0,2.3,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,41931.36,505.2
Dell,Notebook,15.6,8.0,1.9,128.0,0.0,128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,50349.6,606.62
Asus,Notebook,15.6,4.0,2.0,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.1,Intel,Windows,23922.72,288.23
HP,2 in 1 Convertible,13.3,8.0,1.28,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i7,2.8,Intel,Windows,136343.52,1642.69
Dell,Notebook,13.3,8.0,1.62,0.0,1000.0,1000.0,0,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.3,Intel,Windows,34578.72,416.61
Lenovo,Notebook,15.6,4.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.0,Intel,No OS,24988.32,301.06
Lenovo,Notebook,15.6,8.0,2.3,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Intel,Windows,45323.1648,546.06
HP,Notebook,15.6,8.0,1.84,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.6,AMD,Windows,71874.72,865.96
Toshiba,Notebook,13.3,4.0,1.05,128.0,0.0,128.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.5,Intel,Windows,68464.8,824.88
Lenovo,Gaming,15.6,8.0,2.5,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Nvidia,No OS,54185.759999999995,652.84
Dell,Ultrabook,13.3,16.0,1.29,512.0,0.0,512.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,2.5,Intel,Windows,119347.2,1437.92
HP,Notebook,15.6,4.0,2.07,0.0,500.0,500.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,Intel,Windows,48484.8,584.15
Toshiba,Ultrabook,13.3,8.0,1.2,256.0,0.0,256.0,1,1366,768,117.82653006268643,0,0,0,Intel,Core i5,2.3,Intel,Windows,58341.6,702.91
Lenovo,2 in 1 Convertible,13.3,8.0,1.37,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,1,0,Intel,Core i7,2.7,Intel,Windows,103896.0,1251.76
Acer,Notebook,14.0,8.0,1.56,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.5,Intel,Windows,48058.56,579.02
Dell,Workstation,15.6,8.0,2.23,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,94731.84,1141.35
Lenovo,Notebook,15.6,4.0,2.38,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,56210.4,677.23
Lenovo,Notebook,15.6,4.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.0,AMD,No OS,25521.12,307.48
Toshiba,Notebook,15.6,8.0,2.0,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.7,Intel,Windows,73952.64,891.0
Lenovo,Notebook,13.3,4.0,1.44,180.0,0.0,180.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i3,2.4,Intel,Windows,39160.8,471.82
Samsung,Ultrabook,15.0,16.0,1.23,256.0,0.0,256.0,1,1920,1080,146.86047800548656,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,98514.72,1186.92
Dell,Ultrabook,12.5,8.0,1.6,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Core i7,2.8,Intel,Windows,90043.2,1084.86
Asus,Notebook,15.6,4.0,2.0,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.1,Intel,Linux/Other,21258.1872,256.12
Xiaomi,Ultrabook,13.3,8.0,1.28,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i5,2.3,Nvidia,Windows,49816.8,600.2
Dell,Notebook,15.6,4.0,2.18,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,48618.0,585.76
HP,Notebook,15.6,4.0,2.04,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Intel,Windows,44701.92,538.58
HP,2 in 1 Convertible,13.3,4.0,1.28,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.5,Intel,Windows,90576.0,1091.28
HP,2 in 1 Convertible,15.6,4.0,2.3,0.0,500.0,500.0,0,1366,768,100.45466986113651,1,0,0,Intel,Core i5,2.5,Intel,Windows,36486.14399999999,439.59
Asus,Notebook,14.1,4.0,1.65,0.0,0.0,32.0,0,1366,768,111.1413368676404,0,0,0,Intel,Celeron,1.1,Intel,Windows,18541.44,223.39
Lenovo,Notebook,15.6,8.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.5,Nvidia,Windows,35644.32,429.45
Dell,Notebook,15.6,4.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.6,Intel,Windows,19660.32,236.87
HP,2 in 1 Convertible,13.3,4.0,1.28,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.5,Intel,Windows,95850.72,1154.83
Dell,Notebook,15.6,4.0,2.18,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,AMD,Linux/Other,24279.695999999996,292.53
Asus,Gaming,17.3,12.0,2.2,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,72988.272,879.38
Acer,Netbook,11.6,4.0,1.25,0.0,0.0,32.0,0,1366,768,135.0942111925629,0,1,0,Intel,Celeron,1.6,Intel,Linux/Other,15824.16,190.65
Lenovo,Notebook,17.3,4.0,2.8,0.0,500.0,500.0,0,1600,900,106.11306214269258,0,0,0,AMD,Other,2.2,AMD,Windows,20193.12,243.29
HP,Notebook,14.0,4.0,1.95,128.0,0.0,128.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Intel,Windows,67399.2,812.04
HP,2 in 1 Convertible,13.3,16.0,1.42,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,2.7,Intel,Windows,74538.72,898.06
Samsung,Ultrabook,15.0,8.0,1.17,256.0,0.0,256.0,1,1920,1080,146.86047800548656,0,0,0,Intel,Core i7,2.7,Intel,Windows,90522.72,1090.64
Lenovo,Ultrabook,14.0,8.0,1.32,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.5,Intel,Windows,95850.72,1154.83
MSI,Gaming,17.3,16.0,2.43,512.0,2000.0,2512.0,1,3840,2160,254.67134914246222,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,141138.72,1700.47
Toshiba,Notebook,13.3,8.0,1.05,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.5,Intel,Windows,78588.0,946.84
Dell,Gaming,15.6,8.0,2.62,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Linux/Other,49497.119999999995,596.35
HP,Notebook,15.6,8.0,2.04,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,47952.0,577.73
Dell,Notebook,15.6,4.0,2.18,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,AMD,Windows,32713.92,394.14
Dell,Notebook,15.6,8.0,1.9,0.0,500.0,500.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.6,Intel,Windows,49816.8,600.2
Dell,2 in 1 Convertible,13.3,8.0,1.24,512.0,0.0,512.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,1.3,Intel,Windows,107257.968,1292.26
Asus,Gaming,17.3,32.0,3.58,512.0,0.0,512.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,68145.12,821.03
Dell,2 in 1 Convertible,13.3,16.0,1.22,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i7,1.3,Intel,Windows,87858.72,1058.54
Lenovo,Ultrabook,14.0,8.0,1.13,0.0,0.0,256.0,0,1920,1080,157.3505121487356,0,1,0,Intel,Core i7,2.7,Intel,Windows,109170.72,1315.31
Lenovo,Notebook,15.6,8.0,1.95,512.0,0.0,512.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Intel,Windows,104588.1072,1260.1
LG,Ultrabook,15.6,16.0,1.08,512.0,0.0,512.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i7,2.7,Intel,Windows,111834.72,1347.41
HP,Netbook,12.5,8.0,1.26,512.0,0.0,512.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Core i7,2.7,Intel,Windows,79014.23999999999,951.98
Acer,Notebook,15.6,4.0,2.2,0.0,0.0,16.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Celeron,1.5,Intel,Linux/Other,19127.52,230.45
Lenovo,Notebook,15.6,8.0,2.6,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.3,Nvidia,Windows,42037.92,506.48
LG,Ultrabook,14.0,8.0,0.98,512.0,0.0,512.0,1,1920,1080,157.3505121487356,1,1,0,Intel,Core i7,2.7,Intel,Windows,101178.72,1219.02
Dell,Notebook,14.0,8.0,1.6,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.8,Intel,Windows,64202.399999999994,773.52
HP,Ultrabook,12.5,8.0,1.09,240.0,0.0,240.0,1,3840,2160,352.4651472131677,1,0,0,Intel,Other,1.2,Intel,Windows,165168.0,1989.98
Lenovo,Notebook,15.6,6.0,2.2,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,42037.92,506.48
HP,Notebook,15.6,8.0,2.04,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,54291.78719999999,654.12
Acer,Notebook,15.6,4.0,2.4,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.4,Intel,Windows,26586.72,320.32
Lenovo,Notebook,13.3,4.0,1.44,128.0,0.0,128.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.5,Intel,Windows,46939.68,565.54
HP,Notebook,13.3,8.0,1.49,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.5,Intel,Windows,51148.8,616.25
MSI,Gaming,17.3,16.0,2.7,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,85194.72,1026.44
Dell,Gaming,15.6,16.0,2.6,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,71874.72,865.96
MSI,Gaming,15.6,8.0,2.2,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,59668.804800000005,718.9
Dell,Notebook,15.6,4.0,2.18,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,AMD,Windows,36496.2672,439.71
HP,Ultrabook,15.6,8.0,1.84,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,AMD,Windows,69103.62719999999,832.57
HP,Ultrabook,13.3,8.0,1.39,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,2.7,Intel,Windows,61218.72,737.57
Toshiba,Notebook,15.6,16.0,2.4,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,105228.0,1267.81
Lenovo,2 in 1 Convertible,13.3,8.0,1.37,512.0,0.0,512.0,1,1920,1080,165.6321180513006,1,1,0,Intel,Core i5,2.5,Intel,Windows,97236.0,1171.52
Dell,Notebook,15.6,4.0,1.95,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,38889.072,468.54
Lenovo,Ultrabook,12.5,8.0,1.36,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,1,0,Intel,Core i7,2.7,Intel,Windows,87912.0,1059.18
HP,Notebook,15.6,8.0,2.31,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,Intel,Windows,62071.2,747.85
Dell,Notebook,15.6,4.0,2.18,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,37725.4368,454.52
HP,Notebook,14.0,4.0,1.95,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.3,Intel,Windows,61218.72,737.57
Lenovo,Notebook,15.6,4.0,2.2,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.1,Intel,Windows,16463.52,198.36
HP,Ultrabook,12.5,4.0,1.26,0.0,500.0,500.0,0,1920,1080,176.23257360658386,0,0,0,Intel,Core i5,2.3,Intel,Windows,84129.12,1013.6
HP,Notebook,15.6,4.0,1.86,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Celeron,1.6,Intel,No OS,15392.592,185.45
Lenovo,2 in 1 Convertible,13.3,16.0,1.3,1000.0,0.0,1000.0,1,3200,1800,276.053530085501,1,1,0,Intel,Core i7,2.2,Intel,Windows,95850.72,1154.83
Toshiba,Notebook,14.0,4.0,1.47,128.0,0.0,128.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.3,Intel,Windows,58874.4,709.33
HP,Netbook,12.5,8.0,1.26,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Core i5,2.3,Intel,Windows,88924.31999999999,1071.38
Dell,Notebook,15.6,4.0,2.18,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,Windows,29762.208,358.58
MSI,Gaming,15.6,8.0,2.2,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,63882.72,769.67
Dell,Ultrabook,14.0,8.0,1.36,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.5,Intel,Windows,87325.92,1052.12
Dell,Gaming,17.3,16.0,4.36,512.0,1000.0,1512.0,1,2560,1440,169.78089942830815,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,146946.24,1770.44
HP,Gaming,17.3,8.0,2.75,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i5,2.3,Nvidia,Windows,74538.72,898.06
Asus,Notebook,17.3,4.0,2.8,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Pentium,1.6,Nvidia,Windows,28238.4,340.22
